Date time,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
2019-02-13,Karimnagar,18.333333333333336,32.05555555555556,24.5,57.7,59.14,86.2,2.2,,90.0,,0.0,0.0,0.0,3.9,0.8,1016.9,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-14,Karimnagar,17.666666666666664,32.05555555555556,24.444444444444446,59.7,60.98,87.7,3.4,,185.0,,0.0,0.0,0.0,3.9,4.6,1014.2,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-15,Karimnagar,22.333333333333336,33.05555555555556,26.611111111111114,61.2,55.35,89.5,5.8,,186.67,,0.0,0.0,0.0,4.0,38.8,1012.5,"Lightning Without Thunder, Smoke Or Haze",18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Partially cloudy
2019-02-16,Karimnagar,22.16666666666667,31.166666666666664,26.11111111111111,64.9,64.46,88.5,0.0,,193.33499999999998,,0.0,0.0,0.0,4.0,25.9,1012.5,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Partially cloudy
2019-02-17,Karimnagar,22.333333333333336,31.05555555555556,26.11111111111111,65.6,65.66,88.1,2.2,,200.0,,0.0,0.0,0.0,4.3,41.6,1011.7,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Partially cloudy
2019-02-18,Karimnagar,18.333333333333336,31.83333333333333,25.27777777777778,62.0,62.2,90.1,0.0,,172.5,,0.0,0.0,0.0,4.0,6.2,1010.5,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-19,Karimnagar,18.166666666666668,33.666666666666664,26.500000000000004,64.1,61.99,93.6,2.2,,145.0,,0.0,0.0,0.0,3.9,17.5,1011.4,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-20,Karimnagar,24.88888888888889,33.333333333333336,27.666666666666668,66.3,61.83,92.4,2.2,,176.0,,0.0,0.0,0.0,4.0,14.9,1014.5,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-21,Karimnagar,23.333333333333336,34.05555555555556,27.722222222222225,63.3,56.5,92.4,3.4,,192.5,,0.0,0.0,0.0,4.0,22.5,1015.5,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
2019-02-22,Karimnagar,21.333333333333336,35.05555555555556,27.83333333333333,61.4,54.31,93.4,2.2,,200.0,,0.0,0.0,0.0,4.0,13.8,1013.1,Smoke Or Haze,18.437,79.1312,"Karimnagar, TS, India","Karimnagar, TS, India",,Clear
